Name,NumAttr,NumOps,NumPubOps,Setters,Getters,Nesting,IFImpl,NOC,NumDesc,NumAnc,DIT,CLD,OpsInh,AttrInh,Dep_Out,Dep_In,NumAssEl_ssc,NumAssEl_sb,NumAssEl_nsb,EC_Attr,IC_Attr,EC_Par,IC_Par,Connectors,Diags,Role Stereotypes,agreed?
Data.javaclient2.structures.sound.PlayerSoundCmd,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,One,
Data.javaclient2.structures.speech.PlayerSpeechCmd,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,One,
Data.javaclient2.structures.speechrecognition.PlayerSpeechRecognitionData,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,One,
Data.javaclient2.structures.waveform.PlayerWaveformData,4,8,8,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,One,
Data.javaclient2.structures.wifi.PlayerWifiData,10,20,20,10,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,0,1,One,
Data.javaclient2.structures.wifi.PlayerWifiIwspyAddrReq,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,One,
Data.javaclient2.structures.wifi.PlayerWifiLink,12,24,24,12,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,One,
Data.javaclient2.structures.wifi.PlayerWifiMacReq,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,One,
Data.javaclient2.structures.PlayerBbox,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,12,0,0,1,One,
Data.javaclient2.structures.PlayerBbox3d,3,6,6,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,4,0,0,1,One,
Data.javaclient2.structures.PlayerColor,4,8,8,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,1,One,
Data.javaclient2.structures.PlayerDevAddr,6,8,8,4,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,11,0,0,1,One,
Data.javaclient2.structures.PlayerMsgHdr,7,12,12,6,6,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,1,58,2,0,1,One,
Data.javaclient2.structures.PlayerPoint2d,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,One,
Data.javaclient2.structures.PlayerPoint3d,3,6,6,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,13,0,0,1,One,
Data.javaclient2.structures.PlayerPose,3,6,6,3,3,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,55,0,0,1,One,
Data.javaclient2.structures.PlayerPose3d,6,12,12,6,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,21,0,0,1,One,
Data.javaclient2.structures.PlayerSegment,4,8,8,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,One,
Data.javaclient2.xdr.OncRpcException,23,6,6,0,2,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,1,0,3,0,1,Three,
Data.javaclient2.xdr.XdrBoolean,1,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,Three,
Data.javaclient2.xdr.XdrBufferDecodingStream,4,11,11,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,Three,
Data.javaclient2.xdr.XdrBufferEncodingStream,4,9,9,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,1,Three,
Data.javaclient2.xdr.XdrByte,1,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,Three,
Data.javaclient2.xdr.XdrBytes,1,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,Three,
Data.javaclient2.xdr.XdrChar,1,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,Three,
Data.javaclient2.xdr.XdrDecodingStream,1,35,35,1,3,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,1,17,6,0,1,Three,
Data.javaclient2.xdr.XdrDouble,1,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,Three,
Data.javaclient2.xdr.XdrDynamicOpaque,1,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,Three,
Data.javaclient2.xdr.XdrEncodingStream,1,33,33,1,1,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,1,17,6,0,1,Three,
Data.javaclient2.xdr.XdrFloat,1,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,Three,
Data.javaclient2.xdr.XdrInt,1,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,Three,
Data.javaclient2.xdr.XdrLong,1,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,Three,
Data.javaclient2.xdr.XdrOpaque,1,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,Three,
Data.javaclient2.xdr.XdrShort,1,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,Three,
Data.javaclient2.xdr.XdrString,1,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,4,0,1,Three,
Data.javaclient2.xdr.XdrUnion,0,7,7,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,1,Three,
Data.javaclient2.xdr.XdrVoid,1,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,Three,
Data.javaclient2.AbstractPositionDevice,0,5,5,1,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,8,1,0,1,One,
Data.javaclient2.ActarrayInterface,5,14,13,5,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,1,5,0,1,Interfacer,
Data.javaclient2.AIOInterface,2,5,5,1,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,3,0,1,Interfacer,
Data.javaclient2.AudioDSPInterface,5,10,10,1,5,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,1,7,0,1,Interfacer,
Data.javaclient2.AudioMixerInterface,3,6,6,1,3,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,1,4,0,1,Interfacer,
Data.javaclient2.BlinkenlightInterface,2,9,9,5,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,1,5,0,1,Interfacer,
Data.javaclient2.BlobfinderInterface,3,7,6,2,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,1,6,0,1,Interfacer,
Data.javaclient2.BumperInterface,5,9,8,0,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,1,5,0,1,Interfacer,
Data.javaclient2.CameraInterface,2,4,4,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,3,0,1,Interfacer,
Data.javaclient2.DIOInterface,2,5,5,1,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,3,0,1,Interfacer,
Data.javaclient2.FiducialInterface,9,16,15,2,8,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,3,1,7,0,1,Interfacer,
Data.javaclient2.GPSInterface,2,4,4,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,3,0,1,Interfacer,
Data.javaclient2.GripperInterface,5,9,9,1,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,1,5,0,1,Interfacer,
Data.javaclient2.IRInterface,5,9,9,1,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,1,5,0,1,Interfacer,
Data.javaclient2.JoystickInterface,2,4,4,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,3,0,1,Interfacer,
Data.javaclient2.LaserInterface,9,16,15,2,9,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,4,1,9,0,1,Interfacer,
Data.javaclient2.LimbInterface,5,16,15,5,4,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,1,10,0,1,Interfacer,
Data.javaclient2.LocalizeInterface,5,9,8,1,4,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,1,6,0,1,Interfacer,
Data.javaclient2.LogInterface,3,9,8,3,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,1,4,0,1,Interfacer,
Data.javaclient2.MapInterface,7,13,12,0,6,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,3,1,7,0,1,Interfacer,
Data.javaclient2.MComInterface,3,11,11,1,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,1,9,0,1,Interfacer,
Data.javaclient2.PlannerInterface,5,10,9,2,5,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,1,6,0,1,Interfacer,
Data.javaclient2.PlayerClient,21,64,56,1,8,0,0,0,0,0,0,0,0,0,46,36,0,0,0,1,9,36,44,0,1,Structurer,
Data.javaclient2.PlayerClientUtils,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,1,Three,
Data.javaclient2.PlayerDevice,6,11,9,3,3,0,0,0,0,0,0,0,0,0,6,1,0,0,0,2,5,0,7,0,1,Three,
Data.javaclient2.PlayerException,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,Three,
Data.javaclient2.Position1DInterface,5,20,18,9,4,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2,1,7,0,1,Interfacer,
Data.javaclient2.Position2DInterface,5,24,21,11,7,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,1,8,0,1,Interfacer,
Data.javaclient2.Position3DInterface,5,23,21,10,7,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,1,8,0,1,Interfacer,
Data.javaclient2.PowerInterface,3,6,5,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4,0,1,Interfacer,
Data.javaclient2.PtzInterface,5,12,11,2,4,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,1,6,0,1,Interfacer,
Data.javaclient2.RFIDInterface,3,5,5,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4,0,1,Interfacer,
Data.javaclient2.SimulationInterface,5,10,9,2,5,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2,1,8,0,1,Interfacer,
Data.javaclient2.SonarInterface,5,9,9,1,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,1,5,0,1,Interfacer,
Data.javaclient2.SoundInterface,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,Interfacer,
Data.javaclient2.SpeechInterface,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,1,Interfacer,
Data.javaclient2.SpeechRecognitionInterface,2,4,4,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,3,0,1,Interfacer,
Data.javaclient2.WaveformInterface,2,4,4,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,3,0,1,Interfacer,
Data.javaclient2.WiFiInterface,3,7,7,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4,0,1,Interfacer,
Data.rt.jar.java.awt.Point,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,,
Data.rt.jar.java.lang.String.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.lang.String.CaseInsensitiveComparator,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.lang.String,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,49,0,36,0,0,0,,
Data.rt.jar.java.lang.Throwable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,,
Data.rt.jar.java.io.IOException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.io.BufferedOutputStream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,
Data.rt.jar.java.io.DataInputStream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,,
Data.rt.jar.java.io.DataOutputStream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,,
Data.rt.jar.java.net.InetAddress.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.net.InetAddress.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.net.InetAddress.Cache.Type,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.net.InetAddress.Cache,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.net.InetAddress.CacheEntry,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.net.InetAddress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,,
Data.rt.jar.java.net.Socket.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.net.Socket.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.net.Socket.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.net.Socket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,
Data.rt.jar.java.util.Vector.E,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Vector.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Vector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Collection.E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.List.E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Set.E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Map.K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Map.V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Map.Entry.K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Map.Entry.V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Queue.E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.ArrayList.E,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.ArrayList,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.HashSet.E,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.HashSet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.HashMap.K,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.HashMap.V,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.HashMap.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.HashMap.Entry.K,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.HashMap.Entry.V,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.HashMap.Entry,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.HashMap.EntryIterator,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.HashMap.EntrySet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.HashMap.HashIterator.E,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.HashMap.HashIterator,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.HashMap.KeyIterator,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.HashMap.KeySet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.HashMap.ValueIterator,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.HashMap.Values,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.HashMap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Hashtable.K,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Hashtable.V,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Hashtable.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Hashtable.EmptyEnumerator,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Hashtable.EmptyIterator,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Hashtable.Entry.K,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Hashtable.Entry.V,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Hashtable.Entry,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Hashtable.EntrySet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Hashtable.Enumerator.T,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Hashtable.Enumerator,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Hashtable.KeySet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Hashtable.ValueCollection,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Hashtable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.LinkedList.E,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.LinkedList.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.LinkedList.DescendingIterator,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.LinkedList.Entry.E,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.LinkedList.Entry,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.LinkedList.ListItr,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.LinkedList,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractMap.K,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractMap.V,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractMap.1.1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractMap.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractMap.2.1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractMap.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractMap.SimpleEntry.K,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractMap.SimpleEntry.V,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractMap.SimpleEntry,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractMap.SimpleImmutableEntry.K,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractMap.SimpleImmutableEntry.V,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractMap.SimpleImmutableEntry,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Dictionary.K,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Dictionary.V,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.Dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractList.E,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractList.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractList.Itr,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractList.ListItr,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractList,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractCollection.E,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractCollection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractSet.E,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractSet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Data.rt.jar.java.util.AbstractQueue.E,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
